order_id,sku,quantity,order_date,unit_product_price,demand
ORD112194,FCY,9,2025-11-24,18.0,High
ORD126735,LPS,4,2026-05-22,25.0,High
ORD118918,CSM,1,2026-02-06,14.0,Medium
ORD153215,QMW,3,2026-03-17,25.0,High
ORD190030,BES,2,2026-03-09,15.0,High
ORD151066,IFG,2,2026-03-19,23.0,High
ORD111381,RYE,3,2026-02-06,16.0,High
ORD147293,RIJ,9,2025-11-26,12.0,Low
ORD127682,MBW,4,2025-11-27,9.0,Medium
ORD116218,JZT,3,2025-10-25,17.0,High
ORD173482,RYE,3,2026-04-11,16.0,High
ORD198129,CZS,6,2025-06-12,6.0,Medium
ORD163869,FLH,3,2025-07-11,10.0,High
ORD166690,FCF,4,2026-04-27,5.0,Low
ORD115766,PSJ,2,2026-04-19,7.0,High
ORD106754,MZV,4,2025-08-13,8.0,Medium
ORD144245,PSJ,1,2026-01-14,7.0,High
ORD185691,XIM,10,2025-09-02,12.0,Medium
ORD145948,SCN,2,2025-09-23,20.0,High
ORD138585,LRX,3,2025-06-10,18.0,Low
ORD158936,YZD,1,2025-12-21,15.0,High
ORD113265,RCW,6,2026-04-26,23.0,High
ORD119949,VKI,3,2025-12-04,6.0,Medium
ORD152147,YYO,10,2025-08-19,13.0,High
ORD104101,FCY,2,2025-12-11,18.0,High
ORD170209,ZUW,2,2025-08-06,22.0,Medium
ORD153166,MZV,1,2026-02-20,8.0,Medium
ORD163370,NRZ,2,2025-12-22,18.0,High
ORD150848,CXQ,4,2025-06-11,17.0,High
ORD180917,RCW,3,2025-12-21,23.0,High
ORD170429,VJG,9,2026-03-30,10.0,High
ORD114723,LPS,1,2026-04-14,25.0,High
ORD102097,SPC,5,2025-10-25,7.0,High
ORD109335,MGM,3,2025-07-31,12.0,Low
ORD107825,EGB,3,2026-05-26,13.0,Low
ORD158201,HSD,2,2026-04-25,10.0,High
ORD117176,BES,1,2026-02-13,15.0,High
ORD166057,TAW,1,2025-11-29,17.0,Medium
ORD171330,BES,1,2025-08-18,15.0,High
ORD120583,IFG,4,2025-09-16,23.0,High
ORD177342,RYE,3,2026-01-23,16.0,High
ORD171388,CXQ,3,2025-08-19,17.0,High
ORD159876,VGB,6,2026-05-04,6.0,Low
ORD106960,NUD,10,2026-05-12,11.0,High
ORD167261,RBX,2,2025-06-02,21.0,High
ORD185307,ZUW,3,2026-05-06,22.0,Medium
ORD173995,EVW,4,2025-09-29,7.0,High
ORD187817,NRZ,4,2025-12-10,18.0,High
ORD149379,WOW,8,2026-01-14,15.0,High
ORD191989,CQO,3,2025-07-04,5.0,High
ORD149964,PSJ,2,2025-10-19,7.0,High
ORD125360,ADM,1,2026-02-07,20.0,High
ORD125008,FKQ,1,2026-02-13,13.0,High
ORD175322,YYO,2,2025-08-24,13.0,High
ORD109465,NMS,1,2025-06-13,16.0,Low
ORD119359,IGP,5,2025-08-19,9.0,High
ORD149871,XVX,4,2026-05-15,23.0,High
ORD149075,LAU,4,2026-04-22,5.0,High
ORD154534,WRS,9,2025-06-17,18.0,High
ORD186462,CBB,9,2026-01-05,20.0,High
ORD157884,FKQ,2,2025-07-07,13.0,High
ORD185875,LAU,5,2025-06-01,5.0,High
ORD135589,NRP,2,2025-08-17,15.0,High
ORD118439,JUC,4,2026-03-03,10.0,Medium
ORD162556,ZDV,8,2026-03-03,25.0,Medium
ORD149491,CBB,3,2025-12-26,20.0,High
ORD151218,XMO,4,2025-08-28,24.0,Medium
ORD100206,LER,1,2025-06-11,20.0,High
ORD120000,PSJ,4,2025-07-04,7.0,High
ORD176145,GWD,3,2026-03-24,24.0,High
ORD182849,WXE,1,2025-06-16,12.0,High
ORD192420,SPG,2,2025-12-18,25.0,Medium
ORD110194,WEK,1,2025-09-16,14.0,Medium
ORD187636,SCN,6,2025-06-17,20.0,High
ORD145997,NRP,9,2025-10-23,15.0,High
ORD185907,OYF,4,2025-12-25,6.0,High
ORD165177,VJG,4,2026-02-26,10.0,High
ORD175586,EVW,1,2025-11-03,7.0,High
ORD196865,QAG,3,2025-10-06,18.0,High
ORD140053,WAN,2,2026-04-28,25.0,Medium
ORD139105,JZT,4,2025-09-27,17.0,High
ORD161906,CBB,8,2026-03-31,20.0,High
ORD101284,NFQ,6,2026-05-23,10.0,High
ORD188262,NRZ,3,2025-09-24,18.0,High
ORD185138,VJG,2,2025-10-28,10.0,High
ORD108882,JZT,2,2025-12-09,17.0,High
ORD124461,VQB,3,2025-10-20,14.0,Low
ORD188725,LQT,4,2026-03-20,20.0,Medium
ORD113291,HSD,3,2025-08-17,10.0,High
ORD184516,RNL,3,2026-04-23,19.0,High
ORD140072,IFG,9,2026-04-27,23.0,High
ORD160555,LAU,1,2025-07-28,5.0,High
ORD162034,MYU,4,2025-11-09,11.0,Low
ORD136570,LAU,2,2026-02-03,5.0,High
ORD196642,RNL,4,2025-10-13,19.0,High
ORD133541,VJG,8,2025-10-19,10.0,High
ORD178746,SNC,3,2025-11-16,12.0,High
ORD132482,DXB,3,2026-02-02,8.0,High
ORD129391,OZB,2,2025-12-02,19.0,High
ORD136341,RBX,4,2026-05-01,21.0,High
ORD127878,ZUW,8,2025-09-22,22.0,Medium
ORD144208,HQD,1,2025-07-31,11.0,Low
ORD124213,ZGM,5,2026-01-28,17.0,High
ORD168735,WRS,4,2026-02-22,18.0,High
ORD134510,ZDV,3,2026-03-13,25.0,Medium
ORD130074,PKF,4,2026-05-24,16.0,Medium
ORD126604,NRZ,1,2026-04-20,18.0,High
ORD174853,PSJ,1,2026-04-17,7.0,High
ORD193087,FCF,3,2026-01-01,5.0,Low
ORD150430,ZQH,9,2025-09-01,9.0,High
ORD139169,QMW,8,2026-05-07,25.0,High
ORD184781,DXB,6,2025-10-28,8.0,High
ORD149939,FCY,4,2026-03-08,18.0,High
ORD114427,QMW,9,2025-09-02,25.0,High
ORD153637,JUG,2,2025-12-05,17.0,High
ORD164584,WFV,3,2025-06-19,6.0,High
ORD115117,MDN,3,2026-01-13,14.0,High
ORD198747,DXB,3,2025-07-05,8.0,High
ORD148593,RRI,4,2026-02-27,11.0,Medium
ORD114112,MDN,1,2025-09-24,14.0,High
ORD182522,WRS,1,2025-11-18,18.0,High
ORD144988,CXQ,10,2025-06-09,17.0,High
ORD130822,PBM,1,2026-02-24,19.0,Medium
ORD169088,OIT,2,2026-04-03,20.0,Medium
ORD153295,CZS,7,2025-07-20,6.0,Medium
ORD135535,SPV,1,2026-02-16,6.0,High
ORD198222,LMQ,1,2026-02-07,20.0,High
ORD191589,WXE,2,2026-02-08,12.0,High
ORD102157,OYF,4,2026-01-02,6.0,High
ORD197067,XVX,3,2026-01-04,23.0,High
ORD143910,ZDV,2,2026-03-14,25.0,Medium
ORD119368,NRZ,8,2026-01-23,18.0,High
ORD132303,CBB,3,2026-03-15,20.0,High
ORD184555,PSJ,6,2025-10-27,7.0,High
ORD122272,YZD,2,2026-03-25,15.0,High
ORD150526,KCJ,3,2026-04-13,10.0,High
ORD156556,NUD,5,2025-11-23,11.0,High
ORD184974,JUG,4,2026-04-21,17.0,High
ORD131793,LPS,1,2025-08-12,25.0,High
ORD123865,NUD,2,2026-01-11,11.0,High
ORD126149,OYF,3,2025-09-10,6.0,High
ORD159441,PSJ,3,2025-10-26,7.0,High
ORD132878,FLH,5,2026-01-17,10.0,High
ORD186823,SNC,4,2025-08-29,12.0,High
ORD196127,ADM,3,2026-05-16,20.0,High
ORD143561,DRD,5,2026-05-13,17.0,Low
ORD189640,JVR,7,2025-06-28,17.0,Medium
ORD119655,SCN,1,2025-08-26,20.0,High
ORD190173,NFQ,1,2026-04-12,10.0,High
ORD120478,RBX,3,2025-07-28,21.0,High
ORD113832,BKE,6,2025-07-05,20.0,Medium
ORD114618,RIJ,4,2025-07-04,12.0,Low
ORD190147,QMW,5,2025-09-03,25.0,High
ORD183726,CEG,2,2026-01-16,15.0,High
ORD147443,SCN,5,2025-11-12,20.0,High
ORD116253,JUG,2,2025-07-15,17.0,High
ORD130541,WOW,10,2025-08-06,15.0,High
ORD179777,MDN,4,2025-07-11,14.0,High
ORD170153,OIT,1,2026-03-03,20.0,Medium
ORD153298,FLH,2,2025-07-17,10.0,High
ORD192239,LAU,6,2025-08-01,5.0,High
ORD165742,MJP,2,2025-10-03,22.0,Low
ORD165483,CSM,8,2025-12-26,14.0,Medium
ORD194293,IFG,1,2026-02-01,23.0,High
ORD188613,LQT,3,2025-12-05,20.0,Medium
ORD128376,XMO,1,2025-07-16,24.0,Medium
ORD124812,RBX,4,2026-01-05,21.0,High
ORD139044,KCJ,4,2026-04-03,10.0,High
ORD119424,GWD,2,2025-07-12,24.0,High
ORD192076,BKE,1,2025-12-25,20.0,Medium
ORD189124,CXQ,3,2025-08-15,17.0,High
ORD110335,DXB,2,2025-07-31,8.0,High
ORD139139,PSJ,2,2025-07-28,7.0,High
ORD192336,NGF,7,2025-10-16,19.0,Low
ORD156183,PSJ,3,2026-01-28,7.0,High
ORD156996,QEU,3,2026-05-17,23.0,Medium
ORD168753,KCJ,4,2026-02-25,10.0,High
ORD199420,DXB,1,2025-06-11,8.0,High
ORD164680,CQK,5,2026-04-09,7.0,Medium
ORD182103,XMO,2,2025-12-11,24.0,Medium
ORD130041,OYF,2,2025-09-01,6.0,High
ORD102329,PSJ,4,2025-06-06,7.0,High
ORD126514,SPC,3,2025-06-18,7.0,High
ORD158955,DXB,4,2026-04-26,8.0,High
ORD151111,IPE,4,2025-11-27,20.0,Medium
ORD158153,LRX,3,2026-04-08,18.0,Low
ORD140908,NRZ,10,2026-05-17,18.0,High
ORD111989,RBX,2,2026-03-24,21.0,High
ORD125089,ZQH,6,2025-10-18,9.0,High
ORD129849,GZE,5,2025-12-14,15.0,Medium
ORD111158,KCJ,1,2026-01-19,10.0,High
ORD133440,CEG,1,2026-03-25,15.0,High
ORD127172,CEG,1,2026-01-12,15.0,High
ORD170246,KCJ,1,2025-08-10,10.0,High
ORD147991,ADM,2,2025-07-19,20.0,High
ORD131848,CQO,7,2025-08-06,5.0,High
ORD179474,CWE,3,2026-03-04,24.0,Low
ORD116673,ADM,2,2026-01-22,20.0,High
ORD178719,CXQ,4,2026-03-18,17.0,High
ORD156017,MWM,4,2026-02-24,14.0,Medium
ORD134949,IPE,5,2026-01-16,20.0,Medium
ORD156732,RYE,10,2026-01-19,16.0,High
ORD173925,SNY,2,2026-05-14,15.0,Medium
ORD198850,CXQ,4,2026-04-07,17.0,High
ORD167721,RBX,1,2026-02-10,21.0,High
ORD170026,DXB,1,2026-01-22,8.0,High
ORD140794,MZV,6,2025-06-27,8.0,Medium
ORD162203,DRD,9,2026-04-08,17.0,Low
ORD113623,SPC,1,2026-05-15,7.0,High
ORD180797,SNC,2,2025-10-15,12.0,High
ORD144567,FKQ,7,2025-08-06,13.0,High
ORD190356,YZD,3,2025-10-21,15.0,High
ORD152137,LER,2,2025-09-09,20.0,High
ORD190282,VJG,5,2026-02-07,10.0,High
ORD155797,FCY,10,2026-03-20,18.0,High
ORD199787,YZD,2,2025-12-02,15.0,High
ORD104563,OVY,1,2025-10-04,8.0,Medium
ORD164151,EVW,1,2025-11-12,7.0,High
ORD112248,ZGM,7,2025-09-11,17.0,High
ORD167127,VJG,3,2026-03-02,10.0,High
ORD110930,XMO,3,2025-10-16,24.0,Medium
ORD126592,EVW,3,2025-07-22,7.0,High
ORD136699,MDN,8,2026-01-13,14.0,High
ORD189398,XMO,2,2025-12-21,24.0,Medium
ORD100470,SNY,4,2025-10-29,15.0,Medium
ORD148360,GWD,3,2026-01-11,24.0,High
ORD184626,NFQ,2,2026-01-18,10.0,High
ORD195145,YYO,2,2025-08-03,13.0,High
ORD108682,GXL,2,2026-04-29,11.0,Medium
ORD165032,JUC,10,2025-11-14,10.0,Medium
ORD192110,MDN,4,2025-08-03,14.0,High
ORD145680,OQN,10,2025-11-28,18.0,High
ORD134842,ZQH,3,2025-10-31,9.0,High
ORD152026,HSD,2,2025-08-30,10.0,High
ORD152828,FCY,7,2025-09-20,18.0,High
ORD159852,WOW,4,2025-11-26,15.0,High
ORD132274,NUD,2,2026-02-13,11.0,High
ORD108900,HSD,1,2025-08-10,10.0,High
ORD133144,CWA,1,2026-02-03,20.0,High
ORD102259,PKF,1,2026-05-30,16.0,Medium
ORD150405,RRI,7,2025-10-26,11.0,Medium
ORD134932,FLH,1,2025-11-14,10.0,High
ORD109331,SNC,1,2025-10-29,12.0,High
ORD175808,JLQ,2,2026-02-11,23.0,High
ORD105718,ADM,1,2025-07-13,20.0,High
ORD130283,WRS,2,2026-05-14,18.0,High
ORD158399,WFV,1,2026-02-25,6.0,High
ORD125068,MZV,3,2025-07-20,8.0,Medium
ORD171757,SPV,3,2025-07-10,6.0,High
ORD131338,WFV,1,2025-09-13,6.0,High
ORD127772,HSD,5,2025-11-16,10.0,High
ORD113051,LAU,2,2025-08-10,5.0,High
ORD166292,CWA,4,2025-09-12,20.0,High
ORD161200,ARU,3,2025-06-09,21.0,Medium
ORD118771,RCW,9,2026-02-27,23.0,High
ORD153057,PBM,3,2025-07-31,19.0,Medium
ORD157174,OQN,2,2025-06-30,18.0,High
ORD193609,CVO,3,2026-01-30,20.0,Low
ORD175824,FCY,2,2025-06-20,18.0,High
ORD151440,WOW,3,2026-03-12,15.0,High
ORD196852,YOK,1,2025-08-06,14.0,Medium
ORD122112,WAN,4,2025-08-11,25.0,Medium
ORD123309,PBM,9,2025-07-14,19.0,Medium
ORD102057,OQN,3,2026-01-31,18.0,High
ORD177163,IGP,6,2025-11-07,9.0,High
ORD135247,IGP,6,2025-10-04,9.0,High
ORD135462,OYF,3,2026-05-02,6.0,High
ORD110071,CEG,2,2025-07-13,15.0,High
ORD109529,NRP,6,2025-11-24,15.0,High
ORD125446,HSD,6,2025-09-30,10.0,High
ORD133912,CQO,5,2025-11-12,5.0,High
ORD178450,XMO,4,2025-10-06,24.0,Medium
ORD131166,EVW,2,2025-09-17,7.0,High
ORD150634,RRI,10,2026-04-25,11.0,Medium
ORD101731,GWD,5,2025-12-18,24.0,High
ORD148019,CEG,5,2025-08-01,15.0,High
ORD148401,LFP,4,2025-08-14,15.0,Low
ORD155564,RBX,1,2025-10-05,21.0,High
ORD184731,SPC,4,2025-06-02,7.0,High
ORD116299,IFG,6,2025-06-25,23.0,High
ORD183519,FCY,2,2025-10-29,18.0,High
ORD179138,EOS,8,2025-06-21,25.0,Low
ORD122846,LAU,1,2025-06-08,5.0,High
ORD147770,CGW,4,2026-01-10,11.0,Medium
ORD101107,GBF,8,2025-08-26,24.0,Low
ORD189728,QAG,10,2026-03-09,18.0,High
ORD116546,YYO,5,2026-04-15,13.0,High
ORD130051,LPS,2,2025-09-23,25.0,High
ORD131028,XMO,4,2025-08-09,24.0,Medium
ORD168942,JZT,1,2025-07-22,17.0,High
ORD199915,CZS,4,2025-09-09,6.0,Medium
ORD173483,KCJ,4,2026-03-28,10.0,High
ORD177293,QMW,2,2026-04-28,25.0,High
ORD192816,LMQ,2,2026-05-15,20.0,High
ORD153684,JUG,1,2025-11-05,17.0,High
ORD111821,BES,3,2026-03-09,15.0,High
ORD182542,SCN,3,2026-03-19,20.0,High
ORD179974,CZS,3,2026-05-19,6.0,Medium
ORD102035,OQN,4,2025-11-08,18.0,High
ORD188476,SNC,4,2026-01-23,12.0,High
ORD119291,SMS,2,2025-06-24,23.0,Medium
ORD197885,BES,10,2025-07-31,15.0,High
ORD184777,NUD,4,2025-07-15,11.0,High
ORD198677,DIY,8,2026-01-26,12.0,Low
ORD166821,BKE,2,2026-05-18,20.0,Medium
ORD149401,JVR,2,2025-06-26,17.0,Medium
ORD194705,MBW,9,2025-09-24,9.0,Medium
ORD171501,LER,3,2025-10-16,20.0,High
ORD179725,CXQ,3,2025-09-23,17.0,High
ORD134397,PSJ,3,2025-11-24,7.0,High
ORD153556,RBX,4,2026-02-12,21.0,High
ORD128683,OYF,7,2026-04-26,6.0,High
ORD190178,KCJ,4,2026-01-20,10.0,High
ORD126834,CQO,10,2026-02-09,5.0,High
ORD127938,UAX,3,2026-04-05,16.0,Medium
ORD193800,SPC,2,2025-12-30,7.0,High
ORD174544,MGM,9,2025-11-06,12.0,Low
ORD191484,QEU,1,2025-10-01,23.0,Medium
ORD167146,CQK,9,2026-03-01,7.0,Medium
ORD182312,WOW,1,2025-12-21,15.0,High
ORD178916,JZT,5,2026-03-27,17.0,High
ORD162245,QAG,2,2025-12-27,18.0,High
ORD185745,WRS,4,2025-10-09,18.0,High
ORD151742,FKQ,1,2026-05-29,13.0,High
ORD112228,FCF,2,2025-12-13,5.0,Low
ORD186701,WAN,3,2025-12-07,25.0,Medium
ORD136093,XIM,10,2025-07-01,12.0,Medium
ORD138212,LNZ,9,2025-06-27,12.0,Medium
ORD142193,RRI,3,2025-09-04,11.0,Medium
ORD181679,YOK,4,2025-11-30,14.0,Medium
ORD123436,JUG,7,2025-07-29,17.0,High
ORD131418,EGB,3,2026-01-23,13.0,Low
ORD126162,RBX,3,2025-06-10,21.0,High
ORD142429,LMQ,1,2025-09-03,20.0,High
ORD114863,YZD,8,2026-04-30,15.0,High
ORD139889,QMW,3,2025-11-18,25.0,High
ORD184340,OZB,1,2025-10-21,19.0,High
ORD189463,VGB,2,2026-03-19,6.0,Low
ORD174597,CWA,5,2025-06-02,20.0,High
ORD169364,JUC,4,2026-05-07,10.0,Medium
ORD192286,UPP,3,2025-11-30,10.0,Medium
ORD101552,OYF,4,2026-05-19,6.0,High
ORD184766,HSD,3,2025-09-17,10.0,High
ORD123897,QAG,2,2025-07-19,18.0,High
ORD104650,FLH,4,2025-07-21,10.0,High
ORD107052,XJB,1,2025-12-17,8.0,Low
ORD168669,SNC,8,2025-10-17,12.0,High
ORD115856,NRP,2,2026-03-23,15.0,High
ORD189487,PSJ,1,2025-12-14,7.0,High
ORD130730,QAG,1,2025-08-14,18.0,High
ORD171711,UYZ,4,2026-05-08,22.0,Low
ORD116020,KCJ,8,2025-10-14,10.0,High
ORD172104,RCW,8,2026-03-06,23.0,High
ORD173825,FLH,6,2026-03-18,10.0,High
ORD110872,JLQ,4,2025-09-29,23.0,High
ORD106603,RNL,1,2025-11-15,19.0,High
ORD142315,IGP,9,2025-10-20,9.0,High
ORD115989,WRS,2,2025-08-13,18.0,High
ORD105108,RYE,2,2025-07-23,16.0,High
ORD123077,LMQ,1,2025-12-01,20.0,High
ORD172119,CBB,3,2025-10-29,20.0,High
ORD132149,LAU,3,2025-08-01,5.0,High
ORD126556,QAG,2,2026-01-24,18.0,High
ORD181412,IGP,10,2026-05-24,9.0,High
ORD177487,TAW,3,2025-10-06,17.0,Medium
ORD167380,LRX,2,2025-09-26,18.0,Low
ORD122923,SCN,3,2026-01-09,20.0,High
ORD161293,VMG,3,2025-09-28,22.0,Medium
ORD180935,JZT,10,2026-04-18,17.0,High
ORD134106,CQK,1,2026-03-24,7.0,Medium
ORD169564,GWD,6,2025-10-26,24.0,High
ORD192820,EVW,1,2025-11-11,7.0,High
ORD113038,VMG,3,2025-09-29,22.0,Medium
ORD115423,RRI,1,2026-05-01,11.0,Medium
ORD170198,RNZ,4,2025-08-23,10.0,Medium
ORD168540,CEG,2,2025-12-20,15.0,High
ORD102630,CQO,2,2026-02-18,5.0,High
ORD174728,WOW,2,2025-09-14,15.0,High
ORD171485,CQO,2,2025-08-01,5.0,High
ORD152004,NUD,4,2025-08-20,11.0,High
ORD188192,ADM,1,2026-04-27,20.0,High
ORD178785,WXE,4,2025-09-01,12.0,High
ORD101817,NUD,4,2025-12-10,11.0,High
ORD197718,HGC,2,2025-07-16,14.0,Low
ORD118134,FCY,5,2026-03-23,18.0,High
ORD189932,LER,2,2026-01-02,20.0,High
ORD118161,SNC,1,2025-11-02,12.0,High
ORD137196,PSJ,1,2025-08-02,7.0,High
ORD101029,CQK,9,2026-04-08,7.0,Medium
ORD171364,BES,1,2026-01-17,15.0,High
ORD131498,CXQ,3,2025-06-18,17.0,High
ORD155578,PSJ,1,2026-02-24,7.0,High
ORD182753,SCN,4,2026-03-30,20.0,High
ORD191730,OYF,1,2026-03-10,6.0,High
ORD198915,KCJ,4,2026-01-05,10.0,High
ORD116603,CSM,2,2026-02-27,14.0,Medium
ORD123507,CGW,9,2026-01-06,11.0,Medium
ORD145253,ZSI,1,2025-09-04,18.0,Low
ORD180207,MDN,1,2025-09-12,14.0,High
ORD113151,YYO,3,2025-07-04,13.0,High
ORD102895,ILE,4,2026-03-22,14.0,Medium
ORD114381,THQ,7,2025-06-25,5.0,Low
ORD122279,LER,8,2026-05-09,20.0,High
ORD104501,FCY,2,2025-12-08,18.0,High
ORD107232,VJG,2,2025-08-28,10.0,High
ORD153461,CWE,3,2025-10-03,24.0,Low
ORD179249,MDN,2,2025-12-01,14.0,High
ORD109354,LAU,2,2026-05-21,5.0,High
ORD156629,FCF,6,2025-10-04,5.0,Low
ORD128535,SNC,1,2025-10-05,12.0,High
ORD117765,OIT,3,2026-03-27,20.0,Medium
ORD199161,RYE,1,2025-06-03,16.0,High
ORD193564,KYB,4,2025-10-10,18.0,Medium
ORD181954,IGP,9,2026-03-24,9.0,High
ORD171766,KCJ,3,2026-02-27,10.0,High
ORD192555,IFG,1,2026-05-10,23.0,High
ORD158274,RBX,4,2025-10-23,21.0,High
ORD182157,RYE,3,2026-05-01,16.0,High
ORD138592,CXQ,3,2026-05-13,17.0,High
ORD166530,KCJ,9,2026-02-21,10.0,High
ORD140395,EVW,2,2026-02-28,7.0,High
ORD194057,XVX,2,2025-12-02,23.0,High
ORD166899,PSJ,5,2026-01-03,7.0,High
ORD174944,RBX,1,2026-02-27,21.0,High
ORD198102,GRT,1,2025-09-06,8.0,Medium
ORD121918,TRB,2,2025-07-31,12.0,Medium
ORD171417,HQD,1,2025-11-23,11.0,Low
ORD196165,NRZ,1,2026-02-03,18.0,High
ORD139257,SYF,1,2026-04-09,11.0,Low
ORD158795,OZB,2,2026-01-27,19.0,High
ORD140820,OZB,10,2026-04-26,19.0,High
ORD158419,RNZ,10,2025-10-29,10.0,Medium
ORD117313,BES,3,2026-03-07,15.0,High
ORD177744,EVW,10,2025-12-26,7.0,High
ORD197324,LQT,5,2025-12-14,20.0,Medium
ORD146878,MWM,3,2025-11-23,14.0,Medium
ORD101442,PBM,2,2026-01-19,19.0,Medium
ORD171354,OZB,9,2026-04-23,19.0,High
ORD158530,LAU,4,2025-06-29,5.0,High
ORD180389,OYF,1,2025-07-24,6.0,High
ORD128474,LER,2,2025-10-28,20.0,High
ORD160581,QMW,1,2026-05-28,25.0,High
ORD164471,OJI,3,2025-11-10,12.0,Medium
ORD197674,ZDV,2,2026-01-12,25.0,Medium
ORD169151,WOW,1,2025-11-29,15.0,High
ORD191402,WOW,1,2025-07-05,15.0,High
ORD188120,FCY,8,2026-01-16,18.0,High
ORD159184,LER,2,2025-06-30,20.0,High
ORD188755,CGW,4,2026-05-01,11.0,Medium
ORD108364,JZT,3,2025-08-30,17.0,High
ORD142667,GBF,7,2026-02-15,24.0,Low
ORD130686,PSJ,10,2025-09-24,7.0,High
ORD122599,NFQ,2,2025-08-15,10.0,High
ORD113713,SCN,6,2026-02-08,20.0,High
ORD182373,JLQ,4,2025-12-07,23.0,High
ORD131628,OYF,2,2026-02-14,6.0,High
ORD158818,CQK,6,2026-03-28,7.0,Medium
ORD111993,OYF,7,2025-12-02,6.0,High
ORD119690,ZGM,6,2025-12-24,17.0,High
ORD132629,JPK,2,2026-04-26,19.0,Medium
ORD180943,JZT,1,2026-04-20,17.0,High
ORD148855,CGW,1,2026-04-20,11.0,Medium
ORD119741,YZD,8,2025-12-31,15.0,High
ORD129527,LAU,2,2025-09-14,5.0,High
ORD124338,RCW,3,2025-10-30,23.0,High
ORD190045,IGP,6,2025-12-01,9.0,High
ORD156331,JUG,3,2025-12-08,17.0,High
ORD149248,RNL,4,2025-06-17,19.0,High
ORD183330,RYE,3,2026-04-25,16.0,High
ORD134598,SPV,2,2026-01-12,6.0,High
ORD115755,ZGM,2,2025-12-24,17.0,High
ORD144314,WRS,2,2026-03-26,18.0,High
ORD109444,SCN,1,2025-09-11,20.0,High
ORD159839,EVW,6,2025-12-15,7.0,High
ORD106032,CBB,3,2025-12-06,20.0,High
ORD109838,XVX,9,2026-04-21,23.0,High
ORD150026,SCN,9,2025-12-30,20.0,High
ORD103349,EVW,9,2026-04-10,7.0,High
ORD119123,SCN,10,2026-04-02,20.0,High
ORD129146,NRP,1,2025-09-29,15.0,High
ORD131029,RRI,8,2025-08-11,11.0,Medium
ORD195487,MDN,2,2025-12-06,14.0,High
ORD186453,LAU,5,2026-04-26,5.0,High
ORD172697,SCN,2,2025-08-05,20.0,High
ORD180276,FKQ,1,2025-11-08,13.0,High
ORD175979,CWA,2,2026-03-15,20.0,High
ORD190250,VJG,4,2026-02-14,10.0,High
ORD140227,XIM,6,2026-04-29,12.0,Medium
ORD198920,OVY,2,2025-10-28,8.0,Medium
ORD196088,YYO,4,2025-10-25,13.0,High
ORD109115,CWA,4,2025-06-27,20.0,High
ORD104104,LNZ,3,2025-07-27,12.0,Medium
ORD121831,KCJ,1,2026-05-26,10.0,High
ORD104709,PSJ,2,2025-12-24,7.0,High
ORD155836,YOK,3,2026-01-03,14.0,Medium
ORD133358,BDV,9,2026-02-02,14.0,Low
ORD188404,SPC,3,2025-06-11,7.0,High
ORD183507,WAN,4,2025-09-14,25.0,Medium
ORD103550,TIJ,2,2026-05-17,23.0,Low
ORD143279,SYF,3,2026-03-19,11.0,Low
ORD172240,OZB,4,2025-12-16,19.0,High
ORD105454,LMQ,10,2025-12-14,20.0,High
ORD175363,VJG,3,2026-03-21,10.0,High
ORD134513,QIE,4,2026-05-01,7.0,Low
ORD169914,LMQ,2,2026-02-08,20.0,High
ORD184923,KCJ,1,2025-11-20,10.0,High
ORD166799,UPP,9,2025-09-14,10.0,Medium
ORD167078,JVR,2,2026-02-28,17.0,Medium
ORD109296,NFQ,4,2025-07-14,10.0,High
ORD172379,NGF,4,2025-10-15,19.0,Low
ORD183982,VJG,8,2026-05-28,10.0,High
ORD150617,CQO,1,2025-12-03,5.0,High
ORD188014,GXL,4,2025-06-03,11.0,Medium
ORD115517,NUD,2,2025-06-07,11.0,High
ORD170042,RYE,4,2025-08-02,16.0,High
ORD145370,DXB,4,2025-10-15,8.0,High
ORD195251,AFY,1,2025-11-26,16.0,Low
ORD164815,WRS,2,2025-07-29,18.0,High
ORD124452,QMW,1,2025-08-15,25.0,High
ORD189030,ZDV,1,2026-05-08,25.0,Medium
ORD192929,LQT,1,2025-06-15,20.0,Medium
ORD126572,KCJ,10,2025-09-01,10.0,High
ORD104221,WFV,3,2026-02-28,6.0,High
ORD133156,XVX,2,2026-03-15,23.0,High
ORD138622,OYF,3,2026-01-16,6.0,High
ORD176610,RNL,4,2025-08-04,19.0,High
ORD152517,RCW,3,2026-02-16,23.0,High
ORD131319,LPS,1,2025-08-16,25.0,High
ORD194540,YZD,2,2026-03-12,15.0,High
ORD125489,UPP,10,2025-07-05,10.0,Medium
ORD177529,WFV,2,2025-06-12,6.0,High
ORD165518,NRZ,4,2025-09-17,18.0,High
ORD174545,BKE,3,2025-09-30,20.0,Medium
ORD140952,QJK,2,2025-08-13,23.0,Low
ORD197767,IFG,1,2026-01-09,23.0,High
ORD163105,CWA,3,2025-06-11,20.0,High
ORD199449,PSJ,4,2025-08-28,7.0,High
ORD197302,IFG,8,2026-03-13,23.0,High
ORD115153,NFQ,3,2025-08-23,10.0,High
ORD164693,RBX,2,2025-07-19,21.0,High
ORD179836,ZQH,2,2026-05-12,9.0,High
ORD172505,SNY,1,2025-06-27,15.0,Medium
ORD197456,SPV,1,2026-04-13,6.0,High
ORD199444,CWA,4,2025-09-18,20.0,High
